Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
.,org.jkiss.utils,SecurityUtils,generateGUID,Magic Number,The method contains a magic number: 8,43
.,org.jkiss.utils,SecurityUtils,generateGUID,Magic Number,The method contains a magic number: 12,43
.,org.jkiss.utils,SecurityUtils,generateGUID,Magic Number,The method contains a magic number: 12,43
.,org.jkiss.utils,SecurityUtils,generateGUID,Magic Number,The method contains a magic number: 16,43
.,org.jkiss.utils,SecurityUtils,generateGUID,Magic Number,The method contains a magic number: 16,43
.,org.jkiss.utils,SecurityUtils,generateGUID,Magic Number,The method contains a magic number: 20,43
.,org.jkiss.utils,SecurityUtils,generateGUID,Magic Number,The method contains a magic number: 20,43
.,org.jkiss.utils,SecurityUtils,mask,Magic Number,The method contains a magic number: 2,216
.,org.jkiss.utils,ArrayUtilsTest,testDeleteArea,Magic Number,The method contains a magic number: 2,155
.,org.jkiss.utils,ArrayUtilsTest,testInsertArea,Long Statement,The length of the statement "Assert.assertArrayEquals(new Object[]{'a'`'b'`'c'}`ArrayUtils.insertArea(Object.class`new Object[]{'a'`'c'}`1`new Object[]{'b'}));" is 130.,161
.,org.jkiss.utils,ArrayUtilsTest,testRemove,Magic Number,The method contains a magic number: 2L,172
.,org.jkiss.utils,ArrayUtilsTest,testRemove,Magic Number,The method contains a magic number: 3L,172
.,org.jkiss.utils,ArrayUtilsTest,testRemove,Magic Number,The method contains a magic number: 4L,172
.,org.jkiss.utils,BeanUtilsTest,testInvokeObjectMethod,Magic Number,The method contains a magic number: 6,273
.,org.jkiss.utils,BeanUtilsTest,testInvokeObjectDeclaredMethod,Long Statement,The length of the statement "Assert.assertThrows(NoSuchMethodException.class`() -> BeanUtils.invokeObjectDeclaredMethod(child`"getValueD"`new Class[0]`new Object[0]));" is 138.,281
.,org.jkiss.utils,BeanUtilsTest,testInvokeObjectDeclaredMethod,Magic Number,The method contains a magic number: 123,281
.,org.jkiss.utils,BeanUtilsTest,testInvokeObjectDeclaredMethod,Magic Number,The method contains a magic number: 456,281
.,org.jkiss.utils,BeanUtilsTest,testInvokeObjectDeclaredMethod,Magic Number,The method contains a magic number: 789,281
.,org.jkiss.utils,BeanUtilsTest,testInvokeObjectDeclaredMethod,Magic Number,The method contains a magic number: 123,281
.,org.jkiss.utils,BeanUtilsTest,testInvokeObjectDeclaredMethod,Magic Number,The method contains a magic number: 456,281
.,org.jkiss.utils,BOMInputStreamTest,testUtf8WithoutBom,Magic Number,The method contains a magic number: 0xF0,29
.,org.jkiss.utils,BOMInputStreamTest,testUtf8WithoutBom,Magic Number,The method contains a magic number: 0x9F,29
.,org.jkiss.utils,BOMInputStreamTest,testUtf8WithoutBom,Magic Number,The method contains a magic number: 0x94,29
.,org.jkiss.utils,BOMInputStreamTest,testUtf8WithoutBom,Magic Number,The method contains a magic number: 0xA5,29
.,org.jkiss.utils,BOMInputStreamTest,testUtf8WithBom,Magic Number,The method contains a magic number: 0xEF,37
.,org.jkiss.utils,BOMInputStreamTest,testUtf8WithBom,Magic Number,The method contains a magic number: 0xBB,37
.,org.jkiss.utils,BOMInputStreamTest,testUtf8WithBom,Magic Number,The method contains a magic number: 0xBF,37
.,org.jkiss.utils,BOMInputStreamTest,testUtf8WithBom,Magic Number,The method contains a magic number: 0xF0,37
.,org.jkiss.utils,BOMInputStreamTest,testUtf8WithBom,Magic Number,The method contains a magic number: 0x9F,37
.,org.jkiss.utils,BOMInputStreamTest,testUtf8WithBom,Magic Number,The method contains a magic number: 0x94,37
.,org.jkiss.utils,BOMInputStreamTest,testUtf8WithBom,Magic Number,The method contains a magic number: 0xA5,37
.,org.jkiss.utils,BOMInputStreamTest,input,Magic Number,The method contains a magic number: 0xFF,46
.,org.jkiss.utils,BOMInputStreamTest,input,Magic Number,The method contains a magic number: 0xff,46
.,org.jkiss.utils,ByteNumberFormatTest,testFormatPlain,Magic Number,The method contains a magic number: 2,30
.,org.jkiss.utils,ByteNumberFormatTest,testFormatPlain,Magic Number,The method contains a magic number: 2,30
.,org.jkiss.utils,ByteNumberFormatTest,testFormatPlain,Magic Number,The method contains a magic number: 2,30
.,org.jkiss.utils,ByteNumberFormatTest,testFormatPlain,Magic Number,The method contains a magic number: 2,30
.,org.jkiss.utils,ByteNumberFormatTest,testFormatPlain,Magic Number,The method contains a magic number: 512,30
.,org.jkiss.utils,ByteNumberFormatTest,testFormatPlain,Magic Number,The method contains a magic number: 1023,30
.,org.jkiss.utils,ByteNumberFormatTest,testFormatPlain,Magic Number,The method contains a magic number: 1024,30
.,org.jkiss.utils,ByteNumberFormatTest,testFormatPlain,Magic Number,The method contains a magic number: 2048,30
.,org.jkiss.utils,ByteNumberFormatTest,testFormatLong,Magic Number,The method contains a magic number: 2,52
.,org.jkiss.utils,ByteNumberFormatTest,testFormatLong,Magic Number,The method contains a magic number: 2,52
.,org.jkiss.utils,ByteNumberFormatTest,testFormatLong,Magic Number,The method contains a magic number: 2,52
.,org.jkiss.utils,ByteNumberFormatTest,testFormatLong,Magic Number,The method contains a magic number: 2,52
.,org.jkiss.utils,ByteNumberFormatTest,testFormatLong,Magic Number,The method contains a magic number: 512,52
.,org.jkiss.utils,ByteNumberFormatTest,testFormatLong,Magic Number,The method contains a magic number: 1023,52
.,org.jkiss.utils,ByteNumberFormatTest,testFormatLong,Magic Number,The method contains a magic number: 1024,52
.,org.jkiss.utils,ByteNumberFormatTest,testFormatLong,Magic Number,The method contains a magic number: 2048,52
.,org.jkiss.utils,CommonUtilsTest,testToIntDef,Magic Number,The method contains a magic number: 2,279
.,org.jkiss.utils,CommonUtilsTest,testToIntDef,Magic Number,The method contains a magic number: 2,279
.,org.jkiss.utils,CommonUtilsTest,testToIntDef,Magic Number,The method contains a magic number: 2,279
.,org.jkiss.utils,CommonUtilsTest,testToLongDef,Magic Number,The method contains a magic number: 2,305
.,org.jkiss.utils,CommonUtilsTest,testToLongDef,Magic Number,The method contains a magic number: 2L,305
.,org.jkiss.utils,CommonUtilsTest,testToLongDef,Magic Number,The method contains a magic number: 2,305
.,org.jkiss.utils,CommonUtilsTest,testToDouble,Magic Number,The method contains a magic number: 0.1,321
.,org.jkiss.utils,CommonUtilsTest,testToDouble,Magic Number,The method contains a magic number: 0.1,321
.,org.jkiss.utils,CommonUtilsTest,testToDouble,Magic Number,The method contains a magic number: 0.1,321
.,org.jkiss.utils,CommonUtilsTest,testToDoubleDef,Magic Number,The method contains a magic number: 0.1,329
.,org.jkiss.utils,CommonUtilsTest,testToDoubleDef,Magic Number,The method contains a magic number: 0.1,329
.,org.jkiss.utils,CommonUtilsTest,testToDoubleDef,Magic Number,The method contains a magic number: 0.2,329
.,org.jkiss.utils,CommonUtilsTest,testToDoubleDef,Magic Number,The method contains a magic number: 0.2,329
.,org.jkiss.utils,CommonUtilsTest,testToDoubleDef,Magic Number,The method contains a magic number: 0.1,329
.,org.jkiss.utils,CommonUtilsTest,testToDoubleDef,Magic Number,The method contains a magic number: 0.2,329
.,org.jkiss.utils,CommonUtilsTest,testToDoubleDef,Magic Number,The method contains a magic number: 0.1,329
.,org.jkiss.utils,CommonUtilsTest,testToDoubleDef,Magic Number,The method contains a magic number: 0.1,329
.,org.jkiss.utils,CommonUtilsTest,testToDoubleDef,Magic Number,The method contains a magic number: 0.1,329
.,org.jkiss.utils,CommonUtilsTest,testToBinaryString,Magic Number,The method contains a magic number: 100L,345
.,org.jkiss.utils,CommonUtilsTest,testToBinaryString,Magic Number,The method contains a magic number: 6,345
.,org.jkiss.utils,CommonUtilsTest,testToBinaryString,Magic Number,The method contains a magic number: 10L,345
.,org.jkiss.utils,CommonUtilsTest,testToBinaryString,Magic Number,The method contains a magic number: 5,345
.,org.jkiss.utils,CommonUtilsTest,testTruncteString,Magic Number,The method contains a magic number: 3,384
.,org.jkiss.utils,CommonUtilsTest,testTruncteString,Magic Number,The method contains a magic number: 3,384
.,org.jkiss.utils,CommonUtilsTest,testTruncteString,Magic Number,The method contains a magic number: 3,384
.,org.jkiss.utils,CommonUtilsTest,testIsBitSet,Magic Number,The method contains a magic number: 2,416
.,org.jkiss.utils,CommonUtilsTest,testFromOrdinal,Magic Number,The method contains a magic number: 3,453
.,org.jkiss.utils,CommonUtilsTest,testHashCode,Magic Number,The method contains a magic number: 96354,479
.,org.jkiss.utils,CommonUtilsTest,testFixedLengthString,Magic Number,The method contains a magic number: 3,501
.,org.jkiss.utils,CommonUtilsTest,testNiceFormatFloat,Magic Number,The method contains a magic number: 1.1f,514
.,org.jkiss.utils,CommonUtilsTest,testNiceFormatDouble,Magic Number,The method contains a magic number: 1.1,520
.,org.jkiss.utils,CommonUtilsTest,testEscapeStringForBourneShell,Long Statement,The length of the statement "Assert.assertEquals("'string with '\\''one single quote symbol'"`CommonUtils.escapeBourneShellString("string with 'one single quote symbol"));" is 142.,542
.,org.jkiss.utils,CommonUtilsTest,testEscapeStringForBourneShell,Long Statement,The length of the statement "Assert.assertEquals("'string with '\\''two '\\''single quote symbols'"`CommonUtils.escapeBourneShellString("string with 'two 'single quote symbols"));" is 150.,542
.,org.jkiss.utils,CommonUtilsTest,testEscapeStringForBourneShell,Long Statement,The length of the statement "Assert.assertEquals("'string with '\\''three '\\''single '\\''quote symbols'"`CommonUtils.escapeBourneShellString("string with 'three 'single 'quote symbols"));" is 160.,542
.,org.jkiss.utils,CommonUtilsTest,testUnescapeStringForBourneShell,Long Statement,The length of the statement "Assert.assertEquals("string with 'one single quote symbol"`CommonUtils.unescapeBourneShellString("'string with '\\''one single quote symbol'"));" is 144.,554
.,org.jkiss.utils,CommonUtilsTest,testUnescapeStringForBourneShell,Long Statement,The length of the statement "Assert.assertEquals("string with 'two 'single quote symbols"`CommonUtils.unescapeBourneShellString("'string with '\\''two '\\''single quote symbols'"));" is 152.,554
.,org.jkiss.utils,CommonUtilsTest,testUnescapeStringForBourneShell,Long Statement,The length of the statement "Assert.assertEquals("string with 'three 'single 'quote symbols"`CommonUtils.unescapeBourneShellString("'string with '\\''three '\\''single '\\''quote symbols'"));" is 162.,554
.,org.jkiss.utils,CommonUtilsTest,testUnescapeStringForBourneShell,Long Statement,The length of the statement "Assert.assertEquals("'''unit'''test'''"`CommonUtils.unescapeBourneShellString("''\\'''\\'''\\''unit'\\'''\\'''\\''test'\\'''\\'''\\'''"));" is 138.,554
.,org.jkiss.utils,CommonUtilsTest,testNormalizeResourcePath,Long Identifier,The length of the identifier pathWithMultipleBackslashSuffix is 31.,576
.,org.jkiss.utils,GeneralUtilsTest,testVariablesSubstitution,Long Statement,The length of the statement "var patternsWithResults=Map.of("${missingVariable}"`"missingVariable"`"${minute}"`getVariableValue(VARIABLE_MINUTE`ts)`"abracadabra${hour}"`"abracadabra" + getVariableValue(VARIABLE_HOUR`ts)`"hour${month}day"`"hour" + getVariableValue(VARIABLE_MONTH`ts) + "day"`"${year}${year}-${month}${year}-${month}${day}-${day}${month}"`getVariableValue(VARIABLE_YEAR`ts) + getVariableValue(VARIABLE_YEAR`ts) + "-"+ getVariableValue(VARIABLE_MONTH`ts)+ getVariableValue(VARIABLE_YEAR`ts)+ "-"+ getVariableValue(VARIABLE_MONTH`ts)+ getVariableValue(VARIABLE_DAY`ts)+ "-"+ getVariableValue(VARIABLE_DAY`ts)+ getVariableValue(VARIABLE_MONTH`ts));" is 631.,37
.,org.jkiss.utils,GeneralUtilsTest,testVariablesSubstitution,Magic Number,The method contains a magic number: 90,37
.,org.jkiss.utils,GeneralUtilsTest,testVariablesSubstitution,Magic Number,The method contains a magic number: 3,37
.,org.jkiss.utils,GeneralUtilsTest,testVariablesSubstitution,Magic Number,The method contains a magic number: 21,37
.,org.jkiss.utils,GeneralUtilsTest,testVariablesSubstitution,Magic Number,The method contains a magic number: 3,37
.,org.jkiss.utils,GeneralUtilsTest,testVariablesSubstitution,Magic Number,The method contains a magic number: 20,37
.,org.jkiss.utils,GeneralUtilsTest,testVariablesSubstitution,Magic Number,The method contains a magic number: 54,37
.,org.jkiss.utils,GeneralUtilsTest,getVariableValue,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@54719572,60
.,org.jkiss.utils,RestTest,restClientServerTest,Long Statement,The length of the statement "final RestServer<Controller> server=RestServer.builder(Controller.class`new ControllerImpl()).setFilter(address -> address.getAddress().isLoopbackAddress()).create();" is 166.,32
.,org.jkiss.utils,RestTest,restClientServerTest,Long Statement,The length of the statement "final Controller client=RestClient.builder(URI.create("http://localhost:" + server.getAddress().getPort())`Controller.class).create();" is 134.,32
.,org.jkiss.utils,RuntimeUtilsTest,testSplitCommandLine,Long Statement,The length of the statement "Assert.assertEquals(Arrays.asList("/bin/sh"`"-c"`"echo hello && echo world")`RuntimeUtils.splitCommandLine("/bin/sh -c 'echo hello && echo world'"`true));" is 154.,29
.,org.jkiss.utils,RuntimeUtilsTest,testBackslashPath,Long Statement,The length of the statement "Assert.assertEquals(Collections.singletonList("C:\\Windows\\notepad.exe")`RuntimeUtils.splitCommandLine("C:\\Windows\\notepad.exe"`false));" is 139.,34
.,org.jkiss.utils,RuntimeUtilsTest,testBackslashPath,Long Statement,The length of the statement "Assert.assertEquals(Collections.singletonList("C:\\Windows\\notepad.exe")`RuntimeUtils.splitCommandLine("C:\\\\Windows\\\\notepad.exe"`true));" is 142.,34
.,org.jkiss.utils,RuntimeUtilsTest,testBackslashEscape,Long Statement,The length of the statement "Assert.assertEquals(Arrays.asList("ls"`"-l"`"/home/folder with spaces")`RuntimeUtils.splitCommandLine("ls -l /home/folder\\ with\\ spaces"`true));" is 146.,40
.,org.jkiss.utils,RuntimeUtilsTest,testBackslashEscape,Long Statement,The length of the statement "Assert.assertEquals(Arrays.asList("ls"`"-l"`"/home/\"folder with quotes\"")`RuntimeUtils.splitCommandLine("ls -l /home/\\\"folder\\ with\\ quotes\\\""`true));" is 158.,40
.,org.jkiss.utils,RuntimeUtilsTest,testFormatExecutionTime,Magic Number,The method contains a magic number: 500,46
.,org.jkiss.utils,RuntimeUtilsTest,testFormatExecutionTime,Magic Number,The method contains a magic number: 42069,46
.,org.jkiss.utils,RuntimeUtilsTest,testFormatExecutionTime,Magic Number,The method contains a magic number: 0.5,46
.,org.jkiss.utils,RuntimeUtilsTest,testFormatExecutionTime,Magic Number,The method contains a magic number: 500,46
